학년도,학기,소속,학과,과목번호,분반,과목명,강의계획서,학점,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고,수업일자,요일,시작시간,종료시간,강의실
2025 학년도,1학기,대학,종교학과,REL3029,01,종교심리학,조회,3.0,3.0,김재영,9,O,,,,,,,,04.22(화)09:00~10:15[J116],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,"['화', '목']",09:00,10:15,J116
2025 학년도,1학기,대학,종교학과,REL3033,01,한국무교의이해,조회,3.0,3.0,김동규,13,,,,,,,,,04.28(월)13:30~14:45[J215],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,['월'],13:30,16:15,J215
2025 학년도,1학기,대학,종교학과,REL3051,01,세계불교입문,조회,3.0,3.0,김건엽,11,,,,,,,,,,"[1, 2, 3, 4]","[3, 4]",,,,,"['수', '금']",10:30,11:45,J215
2025 학년도,1학기,대학,종교학과,REL3055,01,종말론: 유토피아와 디스토피아,조회,3.0,3.0,서명삼,19,,,,,,,,,04.22(화)15:00~16:15[J323],"[1, 2, 3, 4]","[2, 3, 4]",,,,,"['화', '목']",15:00,16:15,J323
2025 학년도,1학기,대학,전인교육원,ROT4002,01,안전및조직관리사례연구,,3.0,5.0,,3,,,,,,,,,,[3],[3],,,수강대상: 학군사관후보생,,"['화', '목']",07:30,10:20,K208
2025 학년도,1학기,대학,전인교육원,ROT4004,01,조직리더십사례연구,,3.0,5.0,,4,,,,,,,,,,[4],[4],,,수강대상: 학군사관후보생,,"['화', '목']",07:30,10:20,RA410
2025 학년도,1학기,대학,SCIENCE기반자유전공학부,SCI1011,01,과학수학,조회,3.0,3.0,이재성,42,,,,,,,,,04.23(수)15:00~16:15[K306],"[1, 2, 3, 4]","[1, 2, 3, 4]",SCIENCE기반자유전(가능),,SCIENCE기반 자유전공학부생만 수강가능,,"['수', '금']",15:00,16:15,K306
2025 학년도,1학기,대학,SCIENCE기반자유전공학부,SCI1014,01,통합생물학,조회,3.0,3.0,"정광환, 이병하, 주봉건",43,,,,,,,,,04.28(월)10:30~11:45[MA202],"[1, 2, 3, 4]","[1, 2, 3, 4]",SCIENCE기반자유전(가능),,SCIENCE기반 자유전공학부생만 수강가능,,"['월', '수']",10:30,11:45,K306
2025 학년도,1학기,대학,전인교육원,SHS2001,01,현대사회의이해,조회,3.0,3.0,민병교,147,,,,O,,,,,04.28(월)12:00~13:15[],[],"[1, 2]",,,"한국가톨릭교양공유대학(CU12), 절대평가, 2-4학년 대상",,[],,,
2025 학년도,1학기,대학,전인교육원,SHS2001,02,현대사회의이해,조회,3.0,3.0,민병교,99,,,,,,,,,04.24(목)13:30~14:45[DB101],"[1, 2, 3, 4]","[1, 2]",,,,,"['화', '목']",13:30,14:45,DB101
2025 학년도,1학기,대학,전인교육원,SHS2002,01,한국과세계,조회,3.0,3.0,서복경,61,,,,,,,,,04.23(수)09:00~10:15[K203],"[1, 2, 3, 4]",[1],,,,,"['수', '금']",09:00,10:15,K203
2025 학년도,1학기,대학,전인교육원,SHS2002,02,한국과세계,조회,3.0,3.0,이지호,79,,,,,,,,,04.22(화)15:00~16:15[K201],"[1, 2, 3, 4]",[1],,,,,"['화', '목']",15:00,16:15,K203
2025 학년도,1학기,대학,전인교육원,SHS2002,03,한국과세계,조회,3.0,3.0,한영빈,79,,,,,,,,,04.24(목)10:30~11:45[K203],"[1, 2, 3, 4]",[1],,,,,"['화', '목']",10:30,11:45,K203
2025 학년도,1학기,대학,전인교육원,SHS2002,04,한국과세계,조회,3.0,3.0,오세제,69,,,,,,,,,04.28(월)10:30~11:45[K203],"[1, 2, 3, 4]",[1],,,,,"['월', '수']",10:30,11:45,K203
2025 학년도,1학기,대학,전인교육원,SHS2002,05,한국과세계(중국어강의),조회,3.0,3.0,전성흥,44,,O,,,,,,,04.28(월)13:30~14:45[D201],"[1, 2, 3, 4]",[1],,,,,['월'],13:30,16:15,D201
2025 학년도,1학기,대학,전인교육원,SHS2003,01,커뮤니케이션과사회,조회,3.0,3.0,신의경,68,,,,,,,,,04.22(화)16:30~17:45[K201],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,"['화', '목']",16:30,17:45,K203
2025 학년도,1학기,대학,전인교육원,SHS2005,01,법과지식재산,조회,3.0,3.0,안재형,56,,,,O,,,,,04.28(월)16:00~17:15[],[],"[1, 2]",,"(구)법과공학, 법과지식산업","한국가톨릭교양공유대학(CU12), 절대평가, 2-4학년 대상",,[],,,
2025 학년도,1학기,대학,전인교육원,SHS2005,02,법과지식재산,조회,3.0,3.0,권세진,91,,,,,,,,,04.28(월)10:30~11:45[DB102],"[1, 2, 3, 4]","[1, 2]",,"(구)법과공학, 법과지식산업",개별수강허가 없음,,"['월', '수']",10:30,11:45,DB102
2025 학년도,1학기,대학,전인교육원,SHS2005,03,법과지식재산,조회,3.0,3.0,권세진,91,,,,,,,,,04.23(수)12:00~13:15[DB102],"[1, 2, 3, 4]","[1, 2]",,"(구)법과공학, 법과지식산업",개별수강허가 없음,,"['월', '수']",12:00,13:15,DB102
2025 학년도,1학기,대학,전인교육원,SHS2005,04,법과지식재산,조회,3.0,3.0,강기봉,93,,,,,,,,,04.24(목)13:30~14:45[DB102],"[1, 2, 3, 4]","[1, 2]",,"(구)법과공학, 법과지식산업",개별수강허가 없음,,"['화', '목']",13:30,14:45,DB102
2025 학년도,1학기,대학,전인교육원,SHS2005,05,법과지식재산,조회,3.0,3.0,강기봉,93,,,,,,,,,04.22(화)15:00~16:15[K502],"[1, 2, 3, 4]","[1, 2]",,"(구)법과공학, 법과지식산업",개별수강허가 없음,,"['화', '목']",15:00,16:15,K502
2025 학년도,1학기,대학,전인교육원,SHS2007,01,생활속의심리학,조회,3.0,3.0,강재연,78,,,,O,,,,,04.23(수)09:00~10:15[],[],"[1, 2, 3, 4]",,,"한국가톨릭교양공유대학(CU12), 절대평가, 2-4학년 대상",,[],,,
2025 학년도,1학기,대학,전인교육원,SHS2007,02,생활속의심리학,조회,3.0,3.0,김하정,73,,,,,,,,,04.28(월)10:30~11:45[K401],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,"['월', '수']",10:30,11:45,K401
2025 학년도,1학기,대학,전인교육원,SHS2007,03,생활속의심리학,조회,3.0,3.0,윤성근,64,,,,,,,,,04.24(목)10:30~11:45[MA206],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,"['화', '목']",10:30,11:45,MA206
2025 학년도,1학기,대학,전인교육원,SHS2009,01,한류와 미디어,조회,3.0,3.0,정하라,34,,,,,,O,,,04.22(화)09:00~10:15[K502],"[1, 2, 3, 4]","[1, 2, 3, 4]",,구) KSC4003,KSC4003 한류와문화산업 대체,,"['화', '목']",09:00,10:15,K502
2025 학년도,1학기,대학,전인교육원,SHU4001,01,북한의이해와통일후한국,조회,3.0,3.0,정영철,80,,,,,,,,,04.24(목)10:30~11:45[DB101],"[1, 2, 3, 4]","[1, 2, 3, 4]",,구 통일과민족의미래의 대체과목/북한의이해(SHU4002)의 대체과목,구 통일과민족의미래의 대체과목/북한의이해(SHU4002)의 대체과목,,"['화', '목']",10:30,11:45,DB101
2025 학년도,1학기,대학,전인교육원,SHU4016,01,현대사회와복지국가,조회,3.0,3.0,문진영,32,,,,,,,,,04.24(목)10:30~11:45[DB102],"[1, 2, 3, 4]","[1, 2, 3, 4]",,구) SHS2004,,,"['화', '목']",10:30,11:45,DB102
2025 학년도,1학기,대학,전인교육원,SHU4024,01,결혼준비특강,조회,3.0,3.0,김영희,41,,,,,,,,,04.28(월)10:30~11:45[K501],"[2, 3, 4]","[1, 2, 3, 4]",,,"매주토론수업진행, 의자이동가능한K관 대형강의실 배정원함(201,203,301,303, 401,403,501,503)",,"['월', '수']",10:30,11:45,K501
2025 학년도,1학기,대학,전인교육원,SHU4028,01,지리로 보는 세계,조회,3.0,3.0,김소연,29,O,,,,,,,,04.22(화)15:00~16:15[D302],"[1, 2, 3, 4]","[1, 2, 3, 4]",,구)인문지리,,,"['화', '목']",15:00,16:15,D302
2025 학년도,1학기,대학,전인교육원,SHU4050,01,국제개발협력의이해,조회,3.0,3.0,한재광,27,,,,,,,,,04.24(목)10:30~11:45[J309],"[1, 2, 3, 4]","[1, 2, 3, 4]",,과목평가:S/U,,,"['화', '목']",10:30,11:45,J309
2025 학년도,1학기,대학,전인교육원,SHU4052,01,세계대전의이해,,3.0,3.0,정병주,7,,,,O,,,,,04.24(목)13:00~14:15[],[],"[1, 2, 3, 4]",,현대세계와전쟁(SHU4049)의 대체과목/문명의충돌(SHU4012)의 대체과목,"한국가톨릭교양공유대학(CU12), 절대평가, 2-4학년 대상",,[],,,
2025 학년도,1학기,대학,전인교육원,SHU4074,01,기후변화와사회정의,조회,3.0,3.0,채진해,72,,,,,,,,,04.25(금)10:30~11:45[K403],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,['금'],10:30,13:15,K403
2025 학년도,1학기,대학,전인교육원,SHU4076,01,직장생활과법,조회,3.0,3.0,심재진,66,,,,,,,,,04.22(화)15:00~16:15[DB101],"[2, 3, 4]","[1, 2, 3, 4]",,,,,"['화', '목']",15:00,16:15,D301
2025 학년도,1학기,대학,전인교육원,SHU4077,01,인간과 인권Ⅰ,조회,2.0,2.0,이상복,82,,,,,,,,,,"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,['금'],10:30,12:20,DB101
2025 학년도,1학기,대학,전인교육원,SHU4080,01,K-문화와 미디어,조회,3.0,3.0,최은진,74,O,,,,,O,,,04.28(월)13:30~14:45[K201],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,['월'],13:30,16:15,K201
2025 학년도,1학기,대학,전인교육원,SHU4081,01,법과 금융,조회,3.0,3.0,이상복,149,,,,,,,,,04.28(월)10:30~11:45[DB101],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,"['월', '수']",10:30,11:45,DB101
2025 학년도,1학기,대학,전인교육원,SHU4083,01,창업기회탐색,조회,1.0,1.5,홍철기,61,,,,,,,,,04.24(목)15:00~16:15[J118],"[1, 2, 3, 4]","[2, 3, 4]",,성적평가:S/U,,,['목'],15:00,16:15,J118
2025 학년도,1학기,대학,사회학과,SOC2001,01,사회학개론,조회,3.0,3.0,김우선,14,,,,,,,,,04.24(목)10:30~11:45[D304],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,"['화', '목']",10:30,11:45,D304
2025 학년도,1학기,대학,사회학과,SOC2001,02,사회학개론,조회,3.0,3.0,김영수,49,,,,,,,,,04.25(금)13:30~14:45[D209A],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,"['수', '금']",13:30,14:45,D402
2025 학년도,1학기,대학,사회학과,SOC2002,01,인류학개론,조회,3.0,3.0,이현숙,15,,,,,,,,,04.22(화)09:00~10:15[D303A],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,"['화', '목']",09:00,10:15,D303A
2025 학년도,1학기,대학,사회학과,SOC2003,01,사회조사방법론(캡스톤디자인),조회,3.0,3.0,오세일,29,O,,,,,,,,04.22(화)16:30~17:45[D303A],"[1, 2, 3, 4]","[2, 3, 4]",,,,,['화'],16:30,19:00,D303A
2025 학년도,1학기,대학,사회학과,SOC2006,01,사회학사,조회,3.0,3.0,정호대,40,,,,,,,,,04.24(목)10:30~11:45[D402],"[1, 2, 3, 4]","[2, 3, 4]",,,권장학년 2-4학년,,"['화', '목']",10:30,11:45,D402
2025 학년도,1학기,대학,사회학과,SOC3015,01,건강과 질병의 사회학,조회,3.0,3.0,이주현,57,,,,,,,,,04.22(화)15:00~16:15[D202],"[1, 2, 3, 4]","[1, 2, 3, 4]",,구)의료사회학,,,"['화', '목']",15:00,16:15,D202
2025 학년도,1학기,대학,사회학과,SOC3019,01,교육사회학,조회,3.0,3.0,전상진,37,,,,,,,,,04.28(월)10:30~11:45[D302],"[1, 2, 3, 4]","[2, 3, 4]",,,,,"['월', '수']",10:30,11:45,D302
2025 학년도,1학기,대학,사회학과,SOC3024,01,정치사회학,조회,3.0,3.0,이상경,28,O,,,,,,,,04.22(화)12:00~13:15[D301],"[1, 2, 3, 4]","[2, 3, 4]",,,,,"['화', '목']",12:00,13:15,D301
2025 학년도,1학기,대학,사회학과,SOC3034,01,국제이주와초국가주의,조회,3.0,3.0,손인서,25,,,,,,,,,04.23(수)12:00~13:15[D303A],"[1, 2, 3, 4]","[1, 2, 3, 4]",,구 인류의기원,,,"['월', '수']",12:00,13:15,D303A
2025 학년도,1학기,대학,사회학과,SOC3045,01,시대진단의사회학,조회,3.0,3.0,전상진,21,,,,,,,,,04.28(월)16:30~17:45[D303B],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,"['월', '수']",16:30,17:45,D303B
2025 학년도,1학기,대학,사회학과,SOC3051,01,시장과사회,조회,3.0,3.0,이철승,8,,,,,,,,,04.23(수)15:00~16:15[D304],"[1, 2, 3, 4]","[1, 2, 3, 4]",,구 시장과합리적선택,,,"['수', '금']",15:00,16:15,D304
2025 학년도,1학기,대학,사회학과,SOC4001,01,졸업논문,조회,3.0,,오세일,3,,,,,,,,,,[4],[4],,,,,[],,,
2025 학년도,1학기,대학,사회학과,SOCG018,01,소셜 빅데이터 분석Ⅱ(캡스톤디자인),조회,3.0,3.0,이선형,7,,,,,,,,,,"[1, 2, 3, 4]","[3, 4]",,구)SOC4015,,,['월'],13:30,16:15,D505
2025 학년도,1학기,대학,스포츠미디어 연계전공,SPM3007,01,스포츠사회학,조회,2.0,2.0,안현균,41,,,,,,,,,04.22(화)12:00~13:15[K401],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,['화'],12:00,13:50,K401
2025 학년도,1학기,대학,스포츠미디어 연계전공,SPM3010,01,스포츠산업론,조회,2.0,2.0,이명선,15,,,,,,,,,04.24(목)10:30~11:45[K507],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,['목'],10:30,12:20,K507
2025 학년도,1학기,대학,스포츠미디어 연계전공,SPM3011,01,스포츠생리학,조회,2.0,2.0,김태형,44,,,,,,,,,04.25(금)10:30~11:45[K507],"[1, 2, 3, 4]","[1, 2, 3, 4]",,,,,['금'],10:30,12:20,K507
2025 학년도,1학기,대학,스포츠미디어 연계전공,SPM3014,01,스포츠소비자행동론,조회,2.0,2.0,이명선,43,,,,,,,,,04.23(수)13:30~14:45[K507],"[1, 2, 3, 4]","[2, 3, 4]",,,,,['수'],13:30,15:20,K507
2025 학년도,1학기,대학,스포츠미디어 연계전공,SPM3101,01,스쿠바다이빙,조회,2.0,3.0,민우식,16,,,,,,,,,04.25(금)10:30~11:45[],"[1, 2, 3, 4]","[1, 2, 3, 4]",,장소:체육관(705-8207),실기수업(체육관 수조 및 외부실습),,[],,,
2025 학년도,1학기,대학,스포츠미디어 연계전공,SPM3104,01,필드골프I,조회,2.0,3.0,신은철,24,,,,,,,,,04.25(금)12:00~13:15[],"[1, 2, 3, 4]","[1, 2, 3, 4]",,장소:체육관(705-8207),실기수업(체육관 이용),,[],,,
2025 학년도,1학기,대학,스포츠미디어 연계전공,SPM3106,01,체력트레이닝,조회,2.0,3.0,최대혁,30,,,,,,,,,,"[1, 2, 3, 4]","[1, 2, 3, 4]",,장소:체육관(705-8207),실기수업(체육관 헬스장 이용),,[],,,
2025 학년도,1학기,대학,스포츠미디어 연계전공,SPM3108,01,호신술I,조회,1.0,2.0,고영정,6,,,,,,,,,04.24(목)09:00~10:15[],"[1, 2, 3, 4]","[1, 2, 3, 4]",,장소:체육관(705-8207),실기수업(체육관 이용),,[],,,
2025 학년도,1학기,대학,스포츠미디어 연계전공,SPM3110,01,라켓볼,조회,1.0,2.0,최대혁,20,,,,,,,,,04.22(화)13:30~14:45[],"[1, 2, 3, 4]","[1, 2, 3, 4]",,장소:체육관(705-8207),실기수업(체육관 라켓볼장 이용),,[],,,
2025 학년도,1학기,대학,스포츠미디어 연계전공,SPM3111,01,참선,조회,2.0,3.0,정용철,29,,,,,,,,,04.24(목)10:30~11:45[],"[1, 2, 3, 4]","[1, 2, 3, 4]",,체육관 방음실,실기수업(체육관 방음실 이용),,[],,,
2025 학년도,1학기,대학,스포츠미디어 연계전공,SPM3114,01,댄스스포츠II,조회,1.0,2.0,김대동,19,,,,,,,,,04.23(수)10:00~11:15[],"[1, 2, 3, 4]","[1, 2, 3, 4]",,장소:체육관(705-8207),실기수업(체육관 이용),,[],,,
2025 학년도,1학기,대학,스포츠미디어 연계전공,SPM3120,01,댄스피트니스,조회,1.0,2.0,장영진,16,,,,,,,,,04.28(월)12:00~13:15[],"[1, 2, 3, 4]","[1, 2, 3, 4]",,장소:체육관(705-8207),실기수업(체육관 방음실 이용),,[],,,
2025 학년도,1학기,대학,대학,SSC2007,01,공공인문학 연습,,3.0,3.0,백진우,0,,,,,,,,,04.22(화)14:00~15:15[],[],"[2, 3, 4]",,,"실시간 강의 2회, 그 외는 녹화강의로 진행",,[],,,
2025 학년도,1학기,대학,대학,SSC2010,01,디지털 휴먼 상호작용의 이해,,3.0,3.0,사영준,0,O,,,,,,,,04.24(목)10:30~11:45[],[],"[2, 3, 4]",,,"실시간 강의 50%, 녹화 강의 50%",,[],,,
2025 학년도,1학기,대학,시스템반도체공학과,SSE2032,01,시스템반도체입문설계,조회,3.0,3.0,류성주,29,O,,,,,,,,04.24(목)13:30~14:45[K407],"[1, 2]","[1, 2, 3, 4]",시스템반도체공학과(가능),,시스템반도체공학과 전용분반(전공입문),,"['화', '목']",13:30,14:45,K407
2025 학년도,1학기,대학,시스템반도체공학과,SSE2051,01,기초회로실험,조회,3.0,5.0,홍성완,30,,,,,,,,,"04.23(수)19:30~20:30[K302,K301]","[2, 3]","[2, 3, 4]",시스템반도체공학과(가능),,시스템반도체공학과 전용분반(전공필수),,['월'],15:00,19:45,R714
2025 학년도,1학기,대학,시스템반도체공학과,SSE2101,01,전자장론I,조회,3.0,3.0,김장생,30,,,,,,,,,04.25(금)13:30~14:45[K307],"[2, 3]","[2, 3, 4]",시스템반도체공학과(가능),,시스템반도체공학과 전용분반(전공필수),,"['수', '금']",13:30,14:45,K307
2025 학년도,1학기,대학,시스템반도체공학과,SSE2103,01,고급공학수학I,조회,3.0,3.0,배수아,30,O,,,,,,,,"04.23(수)18:00~19:30[K201,K202]","[1, 2, 3]","[2, 3, 4]",시스템반도체공학과(가능),,시스템반도체공학과 전용분반(전공입문),,"['월', '수']",10:30,11:45,K202
2025 학년도,1학기,대학,시스템반도체공학과,SSE2112,01,회로이론,조회,3.0,3.0,정진호,30,,,,,,,,,04.24(목)19:00~20:15[K401],"[2, 3]","[2, 3, 4]",시스템반도체공학과(가능),,시스템반도체공학과 전용분반(전공필수),,"['화', '목']",15:00,16:15,K401
2025 학년도,1학기,대학,시스템반도체공학과,SSE3121,01,반도체전자공학II,조회,3.0,3.0,김시현,11,O,,,,,,,,04.24(목)10:30~11:45[K406],"[2, 3]","[3, 4]",시스템반도체공학과(가능),,시스템반도체공학과 전용분반(전공필수),,"['화', '목']",10:30,11:45,K406
2025 학년도,1학기,대학,시스템반도체공학과,SSE3131,01,전자회로I,조회,3.0,3.0,김성진,10,O,,,,,,,,04.25(금)13:30~14:45[K406],"[2, 3]","[3, 4]",시스템반도체공학과(가능),,시스템반도체공학과 전용분반(전공필수),,"['수', '금']",13:30,14:45,K406
2025 학년도,1학기,대학,시스템반도체공학과,SSE3141,01,자동제어개론,조회,3.0,3.0,강석주,4,,,,,,,,,04.22(화)09:00~10:15[K203],"[2, 3]","[3, 4]",시스템반도체공학과(가능),,"시스템반도체공학과 전용분반(전공선택), EEE3141-02과 합반수업",,"['화', '목']",09:00,10:15,K203
2025 학년도,1학기,대학,시스템반도체공학과,SSE3148,01,통신공학개론,조회,3.0,3.0,소재우,9,,,,,,,,,04.22(화)12:00~13:45[K202],"[2, 3]","[3, 4]",시스템반도체공학과(가능),,"시스템반도체공학과 전용분반(전공선택), EEE3148-01과 합반수업",,"['화', '목']",12:00,13:15,AS301
2025 학년도,1학기,대학,시스템반도체공학과,SSE3154,01,확률및랜덤변수,조회,3.0,3.0,성원진,7,O,,,,,,,,04.23(수)12:00~13:15[R404],"[2, 3]","[3, 4]",시스템반도체공학과(가능),,"시스템반도체공학과 전용분반(전공선택), EEE3154-01과 합반수업",,"['월', '수']",12:00,13:15,R404
2025 학년도,1학기,대학,시스템반도체공학과,SSE3181,01,전자회로실험,조회,3.0,5.0,김성진,9,,,,,,,,,04.23(수)15:00~16:15[R714],"[2, 3]","[3, 4]",시스템반도체공학과(가능),,시스템반도체공학과 전용분반(전공필수),,['수'],15:00,19:45,R714
2025 학년도,1학기,대학,시스템반도체공학과,SSE3201,01,운영체제및시스템프로그래밍,조회,3.0,3.0,김영재,2,,,,,,,,,04.22(화)15:00~16:15[R404],"[2, 3]","[3, 4]",시스템반도체공학과(가능),,시스템반도체공학과 전용분반(전공선택),,"['화', '목']",15:00,16:15,R404
2025 학년도,1학기,대학,시스템반도체공학과,SSE3202,01,반도체공정,조회,3.0,3.0,김상완,10,,,,,,,,,04.28(월)09:00~12:00[R404],"[2, 3]","[3, 4]",시스템반도체공학과(가능),,"시스템반도체공학과 전용분반(전공선택), EEE3202-01과 합반수업",,"['월', '수']",10:30,11:45,R404
2025 학년도,1학기,대학,전인교육원,STS2002,01,생명과환경,조회,3.0,3.0,김성룡,67,,,,,,,,,04.22(화)12:00~13:15[K403],"[1, 2, 3, 4]",[1],"자연과학대학(불가능),공과대학(불가능),소프트웨어융합대학(불가능)",자연과학대학/공학대학/소프트웨어융합대학 수강불가/STU4006 자연재해와우리사회대체과목,,,"['화', '목']",12:00,13:15,K403
2025 학년도,1학기,대학,전인교육원,STS2002,02,생명과환경,조회,3.0,3.0,"Lee, Hosuk Sean",73,O,,,,,,,,04.24(목)13:30~14:45[K403],"[1, 2, 3, 4]",[1],"자연과학대학(불가능),공과대학(불가능),소프트웨어융합대학(불가능)",자연과학대학/공학대학/소프트웨어융합대학 수강불가/STU4006 자연재해와우리사회대체과목,,,"['화', '목']",13:30,14:45,K403
2025 학년도,1학기,대학,전인교육원,STS2002,03,생명과환경,조회,3.0,3.0,허진영,69,,,,,,,,,04.25(금)13:30~14:45[K402],"[1, 2, 3, 4]",[1],"자연과학대학(불가능),공과대학(불가능),소프트웨어융합대학(불가능)",자연과학대학/공학대학/소프트웨어융합대학 수강불가/STU4006 자연재해와우리사회대체과목,,,"['수', '금']",13:30,14:45,K402
2025 학년도,1학기,대학,전인교육원,STS2002,04,생명과환경,조회,3.0,3.0,이정하,63,,,,,,,,,04.23(수)15:00~16:15[K403],"[1, 2, 3, 4]",[1],"자연과학대학(불가능),공과대학(불가능),소프트웨어융합대학(불가능)",자연과학대학/공학대학/소프트웨어융합대학 수강불가/STU4006 자연재해와우리사회대체과목,,,"['수', '금']",15:00,16:15,K403
2025 학년도,1학기,대학,전인교육원,STS2004,01,대학수학,조회,3.0,3.0,유지현,63,,,,,,,,,04.23(수)12:00~13:15[K503],"[1, 2, 3, 4]",[1],"자연과학대학(1전공 불가능),공과대학(1전공 불가능),소프트웨어융합대학(1전공 불가능)","자연,공과,소프트웨어 1전공 수강 불가",,,"['월', '수']",12:00,13:15,K503
2025 학년도,1학기,대학,전인교육원,STS2004,02,대학수학,조회,3.0,3.0,김지현,30,,,,,,,,,04.22(화)09:00~10:15[RA408],"[1, 2, 3, 4]",[1],"자연과학대학(1전공 불가능),공과대학(1전공 불가능),소프트웨어융합대학(1전공 불가능)","자연,공과,소프트웨어 1전공 수강 불가",,,"['화', '목']",09:00,10:15,RA408
2025 학년도,1학기,대학,전인교육원,STS2004,03,대학수학,조회,3.0,3.0,김지현,63,,,,,,,,,04.22(화)12:00~13:15[K502],"[1, 2, 3, 4]",[1],"자연과학대학(1전공 불가능),공과대학(1전공 불가능),소프트웨어융합대학(1전공 불가능)","자연,공과,소프트웨어 1전공 수강 불가",,,"['화', '목']",12:00,13:15,K502
2025 학년도,1학기,대학,전인교육원,STS2004,04,대학수학,조회,3.0,3.0,김순영,58,,,,,,,,,04.22(화)12:00~13:15[RA406B],"[1, 2, 3, 4]",[1],"자연과학대학(1전공 불가능),공과대학(1전공 불가능),소프트웨어융합대학(1전공 불가능)","자연,공과,소프트웨어 1전공 수강 불가",,,"['화', '목']",12:00,13:15,RA406B
2025 학년도,1학기,대학,전인교육원,STS2004,05,대학수학,조회,3.0,3.0,안일주,65,,,,,,,,,04.24(목)13:30~14:45[K203],"[1, 2, 3, 4]",[1],"자연과학대학(1전공 불가능),공과대학(1전공 불가능),소프트웨어융합대학(1전공 불가능)","자연,공과,소프트웨어 1전공 수강 불가",,,"['화', '목']",13:30,14:45,K203
