과목번호,과목명,학년도,학기,분반,강의계획서,요일,시작시간,종료시간,강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,수강대상,비고
KLC1003,학문공동체의 탐색Ⅰ,2024 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,J112,3.0,이정화,5,,,O,,,O,"[1, 2, 3, 4]",24년 2학기 신입생 중 한국어과정 수강생
KLC1004,학문공동체의 탐색Ⅱ,2024 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,J104,3.0,이정화,11,,,,,,O,"[1, 2, 3, 4]",초급. 24년 1학기 신입생 중 한국어과정 수강생
KLC1005,K-Culture 프로젝트Ⅰ,2024 학년도,2학기,1,조회,['월'],13:30,16:15,J313,3.0,강경민,3,,,O,,,O,"[1, 2, 3, 4]","24년 2학기 신입생 중 한국어과정 수강생, 금요일 체육관 수업"
KLC1006,K-Culture 프로젝트Ⅱ,2024 학년도,2학기,1,조회,[],,,,3.0,"황경화, 고영정",8,,,,,,O,"[1, 2, 3, 4]","초급. 24년 1학기 신입생 중 한국어과정 수강생, 금요일 체육관 수업"
KLC1007,글로벌상호멘토링Ⅰ,2024 학년도,2학기,1,조회,['수'],13:30,14:20,J204,1.0,노지혜,25,,,,,,,"[1, 2, 3, 4]",2024년 2학기 신입생 대상. 한국어트랙 대상
KLC1009,국제 학생을 위한 진로와 취업(캡스톤디자인),2024 학년도,2학기,1,조회,['화'],16:30,19:00,J108,3.0,"김동택, 오세일",41,,,,,,O,"[1, 2, 3, 4]",
KLC1010,비즈니스 한국어,2024 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,J219,3.0,조수진,18,,,,,,O,"[1, 2, 3, 4]",
KLC1014,미디어와 한국어 기초,2024 학년도,2학기,1,조회,"['수', '금']",15:00,16:15,K404,3.0,Zhao Xin,22,,,,,,O,"[1, 2, 3, 4]",KSC3004 한국사회이해를 위한 논리적 말하기 대체
KLC1015,미디어와 한국어 연습,2024 학년도,2학기,1,조회,"['수', '금']",13:30,14:45,J215,3.0,Zhao Xin,19,,,,,,O,"[1, 2, 3, 4]",KSC4002 영화로이해하는한국 대체
KOR3007,국어담화화용론,2024 학년도,2학기,1,조회,"['월', '수']",16:30,17:45,J327,3.0,명정희,26,,,,,,,"[2, 3, 4]",
KOR3015,국어사,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J311,3.0,이지영,30,,,,,,,"[2, 3, 4]",
KOR3201,한문I,2024 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,J209,3.0,백진우,34,,,,,,,"[1, 2, 3, 4]",
KOR3204,국문학과전통문화,2024 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,J217,3.0,최지혜,31,,,,,,,"[1, 2, 3, 4]",
KOR3305,고전시가론,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J217,3.0,최지혜,36,,,,,,,"[1, 2, 3, 4]",
KOR3402,현대소설텍스트읽기I,2024 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,J215,3.0,김경수,36,,,,,,,"[1, 2, 3, 4]",
KOR3413,영상문학론,2024 학년도,2학기,1,조회,"['수', '금']",15:00,16:15,J209,3.0,박미란,38,,,,,,,"[2, 3, 4]",
KOR3417,문학으로 바라본 현대사회,2024 학년도,2학기,1,,[],,,,,우찬제,30,,,,,,,[],
KOR4300,고전문학연습,2024 학년도,2학기,1,조회,"['화', '목']",09:00,10:15,J204,3.0,백진우,11,,,,,,,"[3, 4]",
KOR4501,언어와컴퓨터,2024 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,AS109,3.0,황화상,19,,,,,,,"[2, 3, 4]",
KORG021,현대문학연구방법론,2024 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,J111,3.0,김경수,10,,,,,,,"[2, 3, 4]",
KORQ982,국어교과논리및논술,2024 학년도,2학기,1,조회,"['수', '금']",13:30,14:45,J116,3.0,주세형,4,,,,,,,"[1, 2, 3, 4]",
KORQ983,국어교과교재연구및지도법,2024 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,J110,3.0,강효경,3,,,,,,,"[1, 2, 3, 4]",
LAU4003,언어의이해,2024 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,K307,3.0,명정희,43,,,,,,,"[1, 2, 3, 4]",
LAU4022,대중음악의이해,2024 학년도,2학기,1,조회,['월'],13:30,16:15,K402,3.0,김효경,65,,,,,,,"[1, 2, 3, 4]",
LAU4036,드로잉-선을통한사고와표현,2024 학년도,2학기,1,조회,['금'],10:30,13:15,J309,3.0,홍원석,46,,,,,,,"[1, 2, 3, 4]",
LAU4037,동양화그리기,2024 학년도,2학기,1,조회,['금'],10:30,13:15,K403,3.0,장수민,38,,,,,,,"[1, 2, 3, 4]",
LAU4047,법과 사회문화,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J107,3.0,이상수,34,,,,,,,"[1, 2, 3, 4]",
LAU4052,아시아의미술과문명,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,D302,3.0,강희정,22,,,,,,,"[1, 2, 3, 4]",
LAU4055,"K-Art, Its Cultural Value and Contents",2024 학년도,2학기,1,조회,['수'],09:00,10:50,K403,2.0,장수민,33,O,,,,,,"[1, 2, 3, 4]",
LCU4011,고급영어회화,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J327,3.0,"Thigpen, Byron Douglas",32,O,,,,,,"[2, 3, 4]","수강 대상 2,3,4학년, 권장 학년 2-4학년, 모든 계열 수강 가능"
LCU4015,영화를통한영어토론,2024 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,J307,3.0,"Kim, Jae Pil",39,O,,,,,,"[2, 3, 4]","수강 대상 2,3,4학년, 권장 학년 2-4학년, 영미어문, 미국문화 1전공자 수강 불가"
LCU4018,연극을통한영어연습,2024 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,K303,3.0,정지수,26,O,,,,,,"[2, 3, 4]","수강 대상 2,3,4학년, 권장 학년 2-4학년, 모든 계열 수강 가능"
LCU4103,기본영어,2024 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,J317,3.0,조혜연,25,O,,,,,,"[1, 2, 3, 4]","중핵필수(COR1003)의 수강준비를 위해 필요한 학생 대상, 절대평가, 비영어권 국제학생 전용반 (한국학생 수강불가)"
LCU4104,한국의명시감상,2024 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,J602,3.0,장서란,17,,,,,,,"[1, 2, 3, 4]",
LCU4114,중급아랍어,2024 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,J110,3.0,김재희,14,,,,,,,"[1, 2, 3, 4]",
LED3015,자기브랜드리더십,2024 학년도,2학기,1,조회,['금'],10:30,13:15,K307,3.0,윤덕수,21,,,,,,,"[1, 2, 3, 4]",
LED3018,예수회글로벌리더십,2024 학년도,2학기,1,조회,[],,,,,"김민호, 오세일",5,,,O,,,,[],"참가자로 선발된 학생 대상, S/U 평가과목"
LLA1002,College Life and Academic Exploration,2024 학년도,2학기,1,조회,"['월', '수']",16:30,17:45,K404,3.0,고은정,20,O,,,,,O,"[1, 2, 3, 4]",
LLA1020,Global History,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,K305,3.0,현시내,48,O,,,,,O,"[1, 2, 3, 4]",
MAE3004,영화입문,2024 학년도,2학기,1,조회,['월'],13:30,16:15,GA403,3.0,김재홍,69,,,,,,,"[1, 2, 3, 4]",
MAE3009,미디어엔터테인먼트조직과산업의이해,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,GA403,3.0,조재희,38,,,,,,,"[2, 3, 4]",스포츠 미디어 연계전공 가능
MAE3012,세계영화사,2024 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,MA208,3.0,윤혜경,55,,,,,,,"[1, 2, 3, 4]",
MAE4004,설득과미디어,2024 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,MA206,3.0,임인재,51,,,,,,,"[2, 3, 4]",
MAE4005,Non-Fiction Filmmaking Workshop,2024 학년도,2학기,1,조회,['월'],13:30,16:15,GA303B,3.0,"Unger, Michael Anthony",47,O,,,,,,"[3, 4]","NO EXCHANGE STUDENT (교환학생 수강 금지)/ MEDIA&ENTERTAINMENT, ART&TECHNOLOGY 전공 학생들만 수"
MAE4009,각색워크샵,2024 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,GA401,3.0,배상민,28,,,,,,,"[2, 3, 4]",
MAE4018,단편영화제작워크숍(캡스톤디자인),2024 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,GA303B,3.0,김재홍,16,,,,,,,"[1, 2, 3, 4]",영상제작관련 과목 선수 필수
MAE4032,디지털미디어정책론,2024 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,GA305,3.0,박선호,48,,,,,,,"[2, 3, 4]",플랫폼시대의 미디어정책
MAE4035,모바일커뮤니케이션,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,GA305,3.0,김군주,54,,,,,,,"[1, 2, 3, 4]",스포츠 미디어 연계전공 가능
MAE4040,실험연극의 발전(캡스톤디자인),2024 학년도,2학기,1,조회,['금'],10:30,13:15,GA303B,3.0,손원정,18,O,,,,,,"[3, 4]",
MAEG401,디지털콘텐츠캡스톤디자인프로젝트(캡스톤디자인),2024 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,GA704,3.0,최승관,16,,,,,,,"[2, 3, 4]",
MAEG404,디지털미디어데이터분석론(캡스톤디자인),2024 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,GA304B,3.0,사영준,5,O,,,,,,"[3, 4]",
MAT1060,미적분학실습II,2024 학년도,2학기,1,조회,['월'],13:30,15:10,RA205,2.0,임경수,24,,,,,,,"[1, 2, 3, 4]",실습과목
MAT2220,고등미적분학II,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,RA310,3.0,이재성,57,,,,,,,"[1, 2, 3, 4]",
MAT3310,다양체기하학,2024 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,RA410,3.0,김종수,15,,,,,,,"[1, 2, 3, 4]",
MAT3410,확률론입문,2024 학년도,2학기,1,조회,"['화', '목']",09:00,10:15,RA308,3.0,임경필,44,,,,,,,"[1, 2, 3, 4]",
MAT3420,금융수학,2024 학년도,2학기,1,조회,"['수', '금']",09:00,10:15,K201,3.0,이영록,38,,,,,,,"[1, 2, 3, 4]",
MAT3450,계산수학및실습,2024 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,RA408,3.0,임경수,31,,,,,,,"[1, 2, 3, 4]",
MAT3451,전공진로설계Ⅰ,2024 학년도,2학기,1,조회,[],,,,,김종수,1,,,,,,,"[1, 2, 3, 4]",제1전공자만 가능
MAT4120,추상대수학II,2024 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,RA308,3.0,오영탁,40,,,,,,,"[1, 2, 3, 4]",
MAT4220,복소수함수론II,2024 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,RA410,3.0,이재성,26,O,,,,,,"[1, 2, 3, 4]",
MAT4320,위상수학개론I,2024 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,RA310,3.0,조장현,62,,,,,,,"[1, 2, 3, 4]",
MAT4331,산업수학(캡스톤디자인),2024 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,RA308,3.0,김종락,30,,,,,,,"[1, 2, 3, 4]",실습과목
MAT4340,편미분방정식,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,RA408,3.0,이영란,25,,,,,,,"[1, 2, 3, 4]",
MAT4510,학부개별연구,2024 학년도,2학기,1,,[],,,,,김종락,1,,,,,,,"[1, 2, 3, 4]",
MATG110,고급선형대수학,2024 학년도,2학기,1,조회,"['월', '수']",16:30,17:45,RA308,3.0,오영탁,21,,,,,,,"[1, 2, 3, 4]",학석사연계과목
MATQ982,수학교과논리및논술,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J116,3.0,김구연,3,,,,,,,"[1, 2, 3, 4]",교직(교직이수자만 전공학점으로 인정)
MATQ983,수학교과교재연구및지도법,2024 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,J116,3.0,김구연,2,,,,,,,"[1, 2, 3, 4]",교직(교직이수자만 전공학점으로 인정)
MEE2007,공학수학II,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,AS414,3.0,강성민,44,O,,,,"[1,3,5,7,9]",,"[2, 3, 4]",홀수학번
MEE2008,공학설계개론,2024 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,AS301,3.0,김남근,39,,,,,"[1,3,5,7,9]",,"[1, 2, 3, 4]",홀수학번
MEE2012,유체역학I,2024 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,K202,3.0,강성원,106,,,,,,,"[2, 3, 4]",
MEE2013,동역학,2024 학년도,2학기,1,조회,"['수', '금']",15:00,16:15,RA310,3.0,박정열,62,O,,,,"[1,3,5,7,9]",,"[2, 3, 4]",홀수학번
MEE2014,디자인과재료,2024 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,K201,3.0,김낙수,80,,,,,,,"[2, 3, 4]",
MEE3002,열역학II,2024 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,AS412,3.0,정시영,42,,,,,,,"[3, 4]",
MEE3005,공학수치해석,2024 학년도,2학기,1,조회,"['월', '수']",09:00,10:15,AS612,3.0,손기헌,34,,,,,"[2,4,6,8,0]",,"[3, 4]",짝수학번
MEE3012,자동차동력공학,2024 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,K402,3.0,김대중,66,O,,,,,,"[3, 4]",
MEE3015,설계방법론(캡스톤디자인),2024 학년도,2학기,1,조회,['월'],13:30,16:15,AS412,3.0,신충수,32,O,,,,"[1,3,5,7,9]",,"[3, 4]",홀수학번
MEE3025,기계공학실험I,2024 학년도,2학기,1,조회,[],,,,6.0,이승엽,22,,,,,,,"[3, 4]",
MEE3301,연구프로젝트Ⅰ,2024 학년도,2학기,1,조회,[],,,,3.0,이승엽,8,,,,,,,"[3, 4]",
MEE4001,유한요소해석,2024 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,AS303,3.0,이형일,39,,,,,,,"[3, 4]",
MEE4003,디지털제어시스템,2024 학년도,2학기,1,조회,"['수', '금']",13:30,14:45,AS311,3.0,정석환,35,O,,,,,,"[3, 4]",
MEE4016,바이오모방공학개론,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,AS303,3.0,이승엽,38,,,,,,,"[3, 4]",
MEE4033,메카트로닉스,2024 학년도,2학기,1,조회,"['수', '금']",15:00,16:15,AS311,3.0,정석환,24,,,,,,,"[3, 4]",
MEE4047,기계공학세미나,2024 학년도,2학기,1,조회,['금'],16:30,17:45,AS510,1.5,김상엽,12,,,,,,,"[3, 4]",
MEEG032,전산열전달,2024 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,AS612,3.0,손기헌,17,,,,,,,"[3, 4]",기계제도실(AS612)
MEEG062,열유체시스템설계,2024 학년도,2학기,1,조회,['금'],10:30,13:15,K402,3.0,김대중,13,O,,,,,,"[3, 4]",24-2학기 신규개설과목
MEEG111,실험계획법과통계분석,2024 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,J323,3.0,정현용,4,O,,,,,,"[3, 4]",
MGT3008,전공진로설계Ⅰ,2024 학년도,2학기,1,조회,[],,,,,하병천,1,,,,,,,"[1, 2, 3, 4]",제1전공자만 가능
MGT4208,웹데이터수집과 텍스트분석(캡스톤디자인),2024 학년도,2학기,1,조회,['월'],13:30,16:15,MA608,3.0,김명석,29,O,,,,,,"[1, 2, 3, 4]","경영대학,빅데이터사이언스연계전공,인공지능연계전공(가능)"
MGT4222,모바일통신경영,2024 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,MA201,3.0,이상근,11,,,,,,,"[1, 2, 3, 4]",경영대학(가능)
MGT4224,디지털 플랫폼 비즈니스,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,PA203,3.0,오혜림,38,O,,,,,,"[1, 2, 3, 4]","(구)전자상거래개론, 경영대학(가능)"
MGT4251,프로세스 수익경영,2024 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,MA106,3.0,이준겸,61,,,,,,,"[1, 2, 3, 4]",경영대학(가능)
MGT4304,포트폴리오관리,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,MA308,3.0,이영주,36,,,,,,,"[1, 2, 3, 4]",경영대학(가능)
MGT4306,금융리스크관리,2024 학년도,2학기,1,조회,"['수', '금']",15:00,16:15,MA206,3.0,원재환,41,,,,,,,"[1, 2, 3, 4]",경영대학(가능)
MGT4331,보험학원론,2024 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,MA202,3.0,최정호,68,,,,,,,"[1, 2, 3, 4]",경영대학(가능)
MGT4406,세무회계,2024 학년도,2학기,1,조회,['월'],13:30,16:15,MA106,3.0,천준범,77,,,,,,,"[1, 2, 3, 4]","경영대학,공공인재 연계전공(가능)"
MGT4507,유통전략론,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,K202,3.0,임채운,175,,,,,,,"[1, 2, 3, 4]",경영대학(가능)
MGT4602,다국적기업론,2024 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,MA106,3.0,정선욱,68,,,,,,,"[1, 2, 3, 4]",경영대학(가능)
MGT4613,중국시장및경영환경의이해,2024 학년도,2학기,1,조회,"['화', '목']",16:30,17:45,MA102,3.0,이강표,78,,,,,,,"[1, 2, 3, 4]",경영대학(가능)
MGT4615,창업의이해(캡스톤디자인),2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,MA204,3.0,김유진,37,O,,,,,,"[1, 2, 3, 4]",경영대학(가능)
MGT4712,"지식,인성그리고경영",2024 학년도,2학기,1,,['금'],13:30,17:00,PA201,3.0,이정진,30,,,O,,,,"[1, 2, 3, 4]",경영대학(가능)
MGT4720,IT시대의 사회인준비특강,2024 학년도,2학기,1,조회,['월'],16:30,17:20,MA308,1.0,남궁훈,55,,,,,,,"[1, 2, 3, 4]","S/U과목, 전공무관수강신청가능, 20-30명증원가능"
MGTG505,브랜드전략론,2024 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,MA106,3.0,전성률,72,,,,,,,"[1, 2, 3, 4]","학석사연계과목, 경영대학(가능)"
MGTG613,인공지능 자료분석,2024 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,MA202,3.0,이윤동,34,,,,,,,"[1, 2, 3, 4]","학석사연계과목, 전공무관수강신청가능"
MGTG706,회계/재무정보분석의이해와응용,2024 학년도,2학기,1,조회,['금'],14:00,16:45,PA301,3.0,이승영,31,,,,,,,"[1, 2, 3, 4]","학석사연계과목, PC활용수업, 경영대학(가능)"
PEP3000,"현대문명의정치,경제,철학적이해",2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J317,3.0,김종철,8,,,,,,,"[1, 2, 3, 4]",
PHI2002,동양철학개론,2024 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,J209,3.0,이임찬,21,,,,,,,"[1, 2, 3, 4]",
PHI2006,형이상학,2024 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,J307,3.0,김준걸,22,,,,,,,"[1, 2, 3, 4]",
PHI2007,인식론,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,J309,3.0,오은영,19,,,,,,,"[1, 2, 3, 4]",
PHI3004,서양현대철학사,2024 학년도,2학기,1,조회,"['월', '수']",16:30,17:45,J202,3.0,강선형,21,,,,,,,"[2, 3, 4]",
PHI3008,토마스철학,2024 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,J602,3.0,이상섭,19,,,,,,,"[2, 3, 4]",
PHI3035,근현대중국철학사1,2024 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,J116,3.0,류희성,10,,,,,,,"[2, 3, 4]",
PHI3039,불가철학,2024 학년도,2학기,1,조회,['월'],13:30,16:15,J215,3.0,하유진,42,,,,,,,"[2, 3, 4]",
PHI4018,중국철학특강,2024 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,J110,3.0,류희성,17,,,,,,,"[2, 3, 4]",
PHI4023,생명윤리,2024 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,J319,3.0,오은영,20,,,,,,,"[2, 3, 4]",
PHI4024,인공지능과윤리,2024 학년도,2학기,1,조회,['금'],10:30,13:15,J327,3.0,박경남,43,,,,,,,"[2, 3, 4]",
PHI4044,양상논리학,2024 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,J616,3.0,김준걸,9,O,,,,,,"[2, 3, 4]",
PHIG082,동양철학읽기,2024 학년도,2학기,1,조회,['화'],16:30,19:15,J609,3.0,"Kim, Halla",7,O,,,,,,"[2, 3, 4]","학석사연계과목, 연대/이대에만 개설"
PHIQ983,철학교과교재연구및지도법,2024 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,J211,3.0,김민정,1,,,,,,,"[2, 3, 4]",교직과정
PHY1002,일반물리II,2024 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,K501,3.0,백현준,75,,,,,,,"[1, 2, 3, 4]",물리 제1전공자 수강불가
PHY1102,일반물리실험II,2024 학년도,2학기,1,조회,['월'],13:30,15:20,R103,2.0,장준익,17,,,,,,,"[1, 2, 3, 4]",
PHY2002,역학II,2024 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,RA408,3.0,양상모,45,O,,,,,,"[1, 2, 3, 4]",
PHY2004,전자기학II,2024 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,RA310,3.0,홍준호,70,O,,,,,,"[1, 2, 3, 4]",
PHY2006,수리물리학II,2024 학년도,2학기,1,조회,"['수', '금']",09:00,10:15,RA308,3.0,Scopel Stefano,41,O,,,,,,"[1, 2, 3, 4]",
PHY2007,전자물리학I,2024 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,K502,3.0,김민수,60,O,,,,,,"[1, 2, 3, 4]",
PHY2102,실험물리학II,2024 학년도,2학기,1,조회,['월'],15:00,18:50,R110,4.0,백현준,13,,,,,,,"[1, 2, 3, 4]",
PHY3002,양자물리학II,2024 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,K305,3.0,이현철,50,,,,,,,"[1, 2, 3, 4]",
PHY3004,통계물리학,2024 학년도,2학기,1,조회,"['화', '목']",09:00,10:15,K303,3.0,최영우,55,O,,,,,,"[1, 2, 3, 4]",
PHY3102,실험물리학Ⅳ,2024 학년도,2학기,1,조회,['월'],15:00,18:50,R108,4.0,정명화,12,,,,,,,"[1, 2, 3, 4]",
PHY3502,물리캡스톤디자인II(캡스톤디자인),2024 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,RA408,3.0,이기진,16,,,,,,,"[1, 2, 3, 4]",
PHY3515,전공진로설계Ⅰ,2024 학년도,2학기,1,조회,[],,,,,김현정,2,,,,,,,"[1, 2, 3, 4]",제1전공자만 가능
PHY4002,고체물리학II,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,K307,3.0,정명화,27,O,,,,,,"[1, 2, 3, 4]",
PHY4009,반도체물리학,2024 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,K208,3.0,백현준,29,O,,,,,,"[1, 2, 3, 4]",
PHY4010,일반상대성이론,2024 학년도,2학기,1,조회,"['월', '수']",16:30,17:45,RA406B,3.0,박정혁,19,,,,,,,"[1, 2, 3, 4]",
PHYG003,통계역학,2024 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,R1029,3.0,박정혁,7,O,,,,,,"[1, 2, 3, 4]",대학원초급과목
POL2005,법과 정치,2024 학년도,2학기,1,조회,"['수', '금']",13:30,14:45,DB101,3.0,김대환,115,,,,,,,"[1, 2, 3, 4]",
POL2010,정치외교의 현재와 미래(캡스톤디자인),2024 학년도,2학기,1,조회,"['화', '목']",10:30,11:45,D304,3.0,이근욱,13,,,,,,,"[1, 2, 3, 4]",
POL3097,정치분석,2024 학년도,2학기,1,조회,"['월', '수']",12:00,13:15,D402,3.0,송병권,32,O,,,,,,"[1, 2, 3, 4]",
POL3098,의회정치론,2024 학년도,2학기,1,조회,"['월', '수']",10:30,11:45,D301,3.0,이현우,44,,,,,,,"[1, 2, 3, 4]",
POL3100,정치사상의이해,2024 학년도,2학기,1,조회,"['화', '목']",12:00,13:15,D303A,3.0,김종철,11,,,,,,,"[1, 2, 3, 4]",
POL3122,소유와화폐의정치,2024 학년도,2학기,1,조회,"['화', '목']",13:30,14:45,D303A,3.0,김종철,8,,,,,,,"[1, 2, 3, 4]",
POL3132,동북아정치질서,2024 학년도,2학기,1,조회,"['수', '금']",15:00,16:15,D303B,3.0,이한얼,16,O,,,,,,"[1, 2, 3, 4]",
POL3138,외교정책론,2024 학년도,2학기,1,조회,"['화', '목']",15:00,16:15,DB101,3.0,배기현,86,,,,,,,"[1, 2, 3, 4]",
